id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,source,scraped_at
1068,2022,31,2023-03-20,Mallorca,Alavés,2,1,H,Generated,2025-07-12T11:53:36.901300
1065,2022,31,2023-03-20,Real Betis,Celta Vigo,3,4,A,Generated,2025-07-12T11:53:36.901257
1061,2022,31,2023-03-20,Real Madrid,Barcelona,1,1,D,Generated,2025-07-12T11:53:36.901199
1063,2022,31,2023-03-20,Valencia,Villarreal,0,0,D,Generated,2025-07-12T11:53:36.901228
1074,2022,32,2023-03-27,Athletic Bilbao,Real Sociedad,3,2,H,Generated,2025-07-12T11:53:36.901391
1072,2022,32,2023-03-27,Atlético Madrid,Sevilla,1,1,D,Generated,2025-07-12T11:53:36.901363
1079,2022,32,2023-03-27,Cádiz,Elche,1,2,A,Generated,2025-07-12T11:53:36.901466
1076,2022,32,2023-03-27,Espanyol,Getafe,1,3,A,Generated,2025-07-12T11:53:36.901421
1080,2022,32,2023-03-27,Granada,Huesca,2,1,H,Generated,2025-07-12T11:53:36.901483
1077,2022,32,2023-03-27,Levante,Osasuna,3,1,H,Generated,2025-07-12T11:53:36.901435
1078,2022,32,2023-03-27,Mallorca,Alavés,3,1,H,Generated,2025-07-12T11:53:36.901450
1075,2022,32,2023-03-27,Real Betis,Celta Vigo,1,1,D,Generated,2025-07-12T11:53:36.901406
1071,2022,32,2023-03-27,Real Madrid,Barcelona,3,2,H,Generated,2025-07-12T11:53:36.901348
1073,2022,32,2023-03-27,Valencia,Villarreal,1,0,H,Generated,2025-07-12T11:53:36.901377
1084,2022,33,2023-04-03,Athletic Bilbao,Real Sociedad,2,0,H,Generated,2025-07-12T11:53:36.901563
1082,2022,33,2023-04-03,Atlético Madrid,Sevilla,2,2,D,Generated,2025-07-12T11:53:36.901531
1089,2022,33,2023-04-03,Cádiz,Elche,0,1,A,Generated,2025-07-12T11:53:36.901722
1086,2022,33,2023-04-03,Espanyol,Getafe,2,2,D,Generated,2025-07-12T11:53:36.901668
1090,2022,33,2023-04-03,Granada,Huesca,2,1,H,Generated,2025-07-12T11:53:36.901737
1087,2022,33,2023-04-03,Levante,Osasuna,1,0,H,Generated,2025-07-12T11:53:36.901689
1088,2022,33,2023-04-03,Mallorca,Alavés,1,3,A,Generated,2025-07-12T11:53:36.901707
1085,2022,33,2023-04-03,Real Betis,Celta Vigo,3,1,H,Generated,2025-07-12T11:53:36.901632
1081,2022,33,2023-04-03,Real Madrid,Barcelona,2,0,H,Generated,2025-07-12T11:53:36.901513
1083,2022,33,2023-04-03,Valencia,Villarreal,2,1,H,Generated,2025-07-12T11:53:36.901547
1094,2022,34,2023-04-10,Athletic Bilbao,Real Sociedad,0,0,D,Generated,2025-07-12T11:53:36.901811
1092,2022,34,2023-04-10,Atlético Madrid,Sevilla,1,3,A,Generated,2025-07-12T11:53:36.901771
1099,2022,34,2023-04-10,Cádiz,Elche,2,1,H,Generated,2025-07-12T11:53:36.901912
1096,2022,34,2023-04-10,Espanyol,Getafe,1,2,A,Generated,2025-07-12T11:53:36.901843
1100,2022,34,2023-04-10,Granada,Huesca,3,1,H,Generated,2025-07-12T11:53:36.901932
1097,2022,34,2023-04-10,Levante,Osasuna,0,3,A,Generated,2025-07-12T11:53:36.901871
1098,2022,34,2023-04-10,Mallorca,Alavés,1,2,A,Generated,2025-07-12T11:53:36.901891
1095,2022,34,2023-04-10,Real Betis,Celta Vigo,2,2,D,Generated,2025-07-12T11:53:36.901827
1091,2022,34,2023-04-10,Real Madrid,Barcelona,1,0,H,Generated,2025-07-12T11:53:36.901755
1093,2022,34,2023-04-10,Valencia,Villarreal,1,1,D,Generated,2025-07-12T11:53:36.901793
1104,2022,35,2023-04-17,Athletic Bilbao,Real Sociedad,0,1,A,Generated,2025-07-12T11:53:36.902068
1102,2022,35,2023-04-17,Atlético Madrid,Sevilla,3,1,H,Generated,2025-07-12T11:53:36.902031
1109,2022,35,2023-04-17,Cádiz,Elche,2,2,D,Generated,2025-07-12T11:53:36.902165
1106,2022,35,2023-04-17,Espanyol,Getafe,3,0,H,Generated,2025-07-12T11:53:36.902103
1110,2022,35,2023-04-17,Granada,Huesca,3,0,H,Generated,2025-07-12T11:53:36.902189
1107,2022,35,2023-04-17,Levante,Osasuna,2,0,H,Generated,2025-07-12T11:53:36.902121
1108,2022,35,2023-04-17,Mallorca,Alavés,0,1,A,Generated,2025-07-12T11:53:36.902143
1105,2022,35,2023-04-17,Real Betis,Celta Vigo,1,2,A,Generated,2025-07-12T11:53:36.902084
1101,2022,35,2023-04-17,Real Madrid,Barcelona,1,2,A,Generated,2025-07-12T11:53:36.902001
1103,2022,35,2023-04-17,Valencia,Villarreal,3,1,H,Generated,2025-07-12T11:53:36.902050
1114,2022,36,2023-04-24,Athletic Bilbao,Real Sociedad,1,0,H,Generated,2025-07-12T11:53:36.902281
1112,2022,36,2023-04-24,Atlético Madrid,Sevilla,0,1,A,Generated,2025-07-12T11:53:36.902236
1119,2022,36,2023-04-24,Cádiz,Elche,0,0,D,Generated,2025-07-12T11:53:36.902397
1116,2022,36,2023-04-24,Espanyol,Getafe,3,1,H,Generated,2025-07-12T11:53:36.902327
1120,2022,36,2023-04-24,Granada,Huesca,0,2,A,Generated,2025-07-12T11:53:36.902427
1117,2022,36,2023-04-24,Levante,Osasuna,3,1,H,Generated,2025-07-12T11:53:36.902347
1118,2022,36,2023-04-24,Mallorca,Alavés,4,1,H,Generated,2025-07-12T11:53:36.902371
1115,2022,36,2023-04-24,Real Betis,Celta Vigo,3,1,H,Generated,2025-07-12T11:53:36.902302
1111,2022,36,2023-04-24,Real Madrid,Barcelona,1,4,A,Generated,2025-07-12T11:53:36.902214
1113,2022,36,2023-04-24,Valencia,Villarreal,1,0,H,Generated,2025-07-12T11:53:36.902260
1124,2022,37,2023-05-01,Athletic Bilbao,Real Sociedad,1,1,D,Generated,2025-07-12T11:53:36.902547
1122,2022,37,2023-05-01,Atlético Madrid,Sevilla,0,1,A,Generated,2025-07-12T11:53:36.902492
1129,2022,37,2023-05-01,Cádiz,Elche,0,1,A,Generated,2025-07-12T11:53:36.902787
1126,2022,37,2023-05-01,Espanyol,Getafe,2,4,A,Generated,2025-07-12T11:53:36.902617
1130,2022,37,2023-05-01,Granada,Huesca,1,2,A,Generated,2025-07-12T11:53:36.903071
1127,2022,37,2023-05-01,Levante,Osasuna,1,1,D,Generated,2025-07-12T11:53:36.902658
1128,2022,37,2023-05-01,Mallorca,Alavés,2,2,D,Generated,2025-07-12T11:53:36.902712
1125,2022,37,2023-05-01,Real Betis,Celta Vigo,3,1,H,Generated,2025-07-12T11:53:36.902577
1121,2022,37,2023-05-01,Real Madrid,Barcelona,1,1,D,Generated,2025-07-12T11:53:36.902461
1123,2022,37,2023-05-01,Valencia,Villarreal,3,0,H,Generated,2025-07-12T11:53:36.902522
1134,2022,38,2023-05-08,Athletic Bilbao,Real Sociedad,1,2,A,Generated,2025-07-12T11:53:36.903284
1132,2022,38,2023-05-08,Atlético Madrid,Sevilla,1,4,A,Generated,2025-07-12T11:53:36.903160
1139,2022,38,2023-05-08,Cádiz,Elche,1,1,D,Generated,2025-07-12T11:53:36.903429
1136,2022,38,2023-05-08,Espanyol,Getafe,0,1,A,Generated,2025-07-12T11:53:36.903361
1140,2022,38,2023-05-08,Granada,Huesca,1,0,H,Generated,2025-07-12T11:53:36.903448
1137,2022,38,2023-05-08,Levante,Osasuna,3,1,H,Generated,2025-07-12T11:53:36.903391
1138,2022,38,2023-05-08,Mallorca,Alavés,1,1,D,Generated,2025-07-12T11:53:36.903411
1135,2022,38,2023-05-08,Real Betis,Celta Vigo,1,2,A,Generated,2025-07-12T11:53:36.903332
1131,2022,38,2023-05-08,Real Madrid,Barcelona,2,2,D,Generated,2025-07-12T11:53:36.903134
1133,2022,38,2023-05-08,Valencia,Villarreal,1,0,H,Generated,2025-07-12T11:53:36.903181
1144,2023,1,2023-08-22,Athletic Bilbao,Real Sociedad,3,2,H,Generated,2025-07-12T11:53:36.903827
1142,2023,1,2023-08-22,Atlético Madrid,Sevilla,0,3,A,Generated,2025-07-12T11:53:36.903782
1149,2023,1,2023-08-22,Cádiz,Elche,1,2,A,Generated,2025-07-12T11:53:36.903937
1146,2023,1,2023-08-22,Espanyol,Getafe,2,1,H,Generated,2025-07-12T11:53:36.903868
1150,2023,1,2023-08-22,Granada,Huesca,0,2,A,Generated,2025-07-12T11:53:36.903958
1147,2023,1,2023-08-22,Levante,Osasuna,1,1,D,Generated,2025-07-12T11:53:36.903889
1148,2023,1,2023-08-22,Mallorca,Alavés,1,2,A,Generated,2025-07-12T11:53:36.903913
1145,2023,1,2023-08-22,Real Betis,Celta Vigo,1,2,A,Generated,2025-07-12T11:53:36.903847
1141,2023,1,2023-08-22,Real Madrid,Barcelona,0,1,A,Generated,2025-07-12T11:53:36.903753
1143,2023,1,2023-08-22,Valencia,Villarreal,2,0,H,Generated,2025-07-12T11:53:36.903806
1154,2023,2,2023-08-29,Athletic Bilbao,Real Sociedad,2,1,H,Generated,2025-07-12T11:53:36.904063
1152,2023,2,2023-08-29,Atlético Madrid,Sevilla,2,1,H,Generated,2025-07-12T11:53:36.904011
1159,2023,2,2023-08-29,Cádiz,Elche,1,3,A,Generated,2025-07-12T11:53:36.904207
1156,2023,2,2023-08-29,Espanyol,Getafe,1,2,A,Generated,2025-07-12T11:53:36.904125
1160,2023,2,2023-08-29,Granada,Huesca,2,0,H,Generated,2025-07-12T11:53:36.904233
1157,2023,2,2023-08-29,Levante,Osasuna,2,1,H,Generated,2025-07-12T11:53:36.904151
1158,2023,2,2023-08-29,Mallorca,Alavés,0,0,D,Generated,2025-07-12T11:53:36.904180
1155,2023,2,2023-08-29,Real Betis,Celta Vigo,0,2,A,Generated,2025-07-12T11:53:36.904093
1151,2023,2,2023-08-29,Real Madrid,Barcelona,0,1,A,Generated,2025-07-12T11:53:36.903985
1153,2023,2,2023-08-29,Valencia,Villarreal,1,0,H,Generated,2025-07-12T11:53:36.904037
1164,2023,3,2023-09-05,Athletic Bilbao,Real Sociedad,1,1,D,Generated,2025-07-12T11:53:36.904345
1162,2023,3,2023-09-05,Atlético Madrid,Sevilla,2,2,D,Generated,2025-07-12T11:53:36.904291
1169,2023,3,2023-09-05,Cádiz,Elche,0,0,D,Generated,2025-07-12T11:53:36.904472
1166,2023,3,2023-09-05,Espanyol,Getafe,0,3,A,Generated,2025-07-12T11:53:36.904397
1170,2023,3,2023-09-05,Granada,Huesca,3,0,H,Generated,2025-07-12T11:53:36.904495
1167,2023,3,2023-09-05,Levante,Osasuna,3,2,H,Generated,2025-07-12T11:53:36.904424
1168,2023,3,2023-09-05,Mallorca,Alavés,2,2,D,Generated,2025-07-12T11:53:36.904450
1165,2023,3,2023-09-05,Real Betis,Celta Vigo,2,1,H,Generated,2025-07-12T11:53:36.904371
1161,2023,3,2023-09-05,Real Madrid,Barcelona,3,2,H,Generated,2025-07-12T11:53:36.904264
1163,2023,3,2023-09-05,Valencia,Villarreal,3,1,H,Generated,2025-07-12T11:53:36.904315
1174,2023,4,2023-09-12,Athletic Bilbao,Real Sociedad,2,1,H,Generated,2025-07-12T11:53:36.904605
1172,2023,4,2023-09-12,Atlético Madrid,Sevilla,0,1,A,Generated,2025-07-12T11:53:36.904551
1179,2023,4,2023-09-12,Cádiz,Elche,3,3,D,Generated,2025-07-12T11:53:36.904734
1176,2023,4,2023-09-12,Espanyol,Getafe,1,1,D,Generated,2025-07-12T11:53:36.904657
1180,2023,4,2023-09-12,Granada,Huesca,1,1,D,Generated,2025-07-12T11:53:36.904758
1177,2023,4,2023-09-12,Levante,Osasuna,1,2,A,Generated,2025-07-12T11:53:36.904683
1178,2023,4,2023-09-12,Mallorca,Alavés,3,1,H,Generated,2025-07-12T11:53:36.904708
1175,2023,4,2023-09-12,Real Betis,Celta Vigo,1,0,H,Generated,2025-07-12T11:53:36.904628
1171,2023,4,2023-09-12,Real Madrid,Barcelona,2,2,D,Generated,2025-07-12T11:53:36.904526
1173,2023,4,2023-09-12,Valencia,Villarreal,1,3,A,Generated,2025-07-12T11:53:36.904576
1184,2023,5,2023-09-19,Athletic Bilbao,Real Sociedad,2,2,D,Generated,2025-07-12T11:53:36.904858
1182,2023,5,2023-09-19,Atlético Madrid,Sevilla,2,2,D,Generated,2025-07-12T11:53:36.904811
1189,2023,5,2023-09-19,Cádiz,Elche,2,1,H,Generated,2025-07-12T11:53:36.904985
1186,2023,5,2023-09-19,Espanyol,Getafe,2,0,H,Generated,2025-07-12T11:53:36.904907
1190,2023,5,2023-09-19,Granada,Huesca,1,1,D,Generated,2025-07-12T11:53:36.905008
1187,2023,5,2023-09-19,Levante,Osasuna,1,1,D,Generated,2025-07-12T11:53:36.904934
1188,2023,5,2023-09-19,Mallorca,Alavés,0,2,A,Generated,2025-07-12T11:53:36.904962
1185,2023,5,2023-09-19,Real Betis,Celta Vigo,4,2,H,Generated,2025-07-12T11:53:36.904883
1181,2023,5,2023-09-19,Real Madrid,Barcelona,0,2,A,Generated,2025-07-12T11:53:36.904785
1183,2023,5,2023-09-19,Valencia,Villarreal,2,0,H,Generated,2025-07-12T11:53:36.904834
1194,2023,6,2023-09-26,Athletic Bilbao,Real Sociedad,2,1,H,Generated,2025-07-12T11:53:36.905110
1192,2023,6,2023-09-26,Atlético Madrid,Sevilla,1,1,D,Generated,2025-07-12T11:53:36.905062
1199,2023,6,2023-09-26,Cádiz,Elche,0,1,A,Generated,2025-07-12T11:53:36.905237
1196,2023,6,2023-09-26,Espanyol,Getafe,0,1,A,Generated,2025-07-12T11:53:36.905163
1200,2023,6,2023-09-26,Granada,Huesca,2,3,A,Generated,2025-07-12T11:53:36.905264
1197,2023,6,2023-09-26,Levante,Osasuna,3,2,H,Generated,2025-07-12T11:53:36.905184
1198,2023,6,2023-09-26,Mallorca,Alavés,4,1,H,Generated,2025-07-12T11:53:36.905211
1195,2023,6,2023-09-26,Real Betis,Celta Vigo,3,0,H,Generated,2025-07-12T11:53:36.905137
1191,2023,6,2023-09-26,Real Madrid,Barcelona,0,4,A,Generated,2025-07-12T11:53:36.905037
1193,2023,6,2023-09-26,Valencia,Villarreal,2,1,H,Generated,2025-07-12T11:53:36.905087
1204,2023,7,2023-10-03,Athletic Bilbao,Real Sociedad,1,0,H,Generated,2025-07-12T11:53:36.905377
1202,2023,7,2023-10-03,Atlético Madrid,Sevilla,4,1,H,Generated,2025-07-12T11:53:36.905324
1209,2023,7,2023-10-03,Cádiz,Elche,2,3,A,Generated,2025-07-12T11:53:36.905507
1206,2023,7,2023-10-03,Espanyol,Getafe,2,2,D,Generated,2025-07-12T11:53:36.905427
1210,2023,7,2023-10-03,Granada,Huesca,1,1,D,Generated,2025-07-12T11:53:36.905532
1207,2023,7,2023-10-03,Levante,Osasuna,3,3,D,Generated,2025-07-12T11:53:36.905457
1208,2023,7,2023-10-03,Mallorca,Alavés,0,1,A,Generated,2025-07-12T11:53:36.905483
1205,2023,7,2023-10-03,Real Betis,Celta Vigo,1,0,H,Generated,2025-07-12T11:53:36.905404
1201,2023,7,2023-10-03,Real Madrid,Barcelona,0,0,D,Generated,2025-07-12T11:53:36.905293
1203,2023,7,2023-10-03,Valencia,Villarreal,0,2,A,Generated,2025-07-12T11:53:36.905348
1214,2023,8,2023-10-10,Athletic Bilbao,Real Sociedad,1,0,H,Generated,2025-07-12T11:53:36.905652
1212,2023,8,2023-10-10,Atlético Madrid,Sevilla,1,0,H,Generated,2025-07-12T11:53:36.905588
1219,2023,8,2023-10-10,Cádiz,Elche,2,1,H,Generated,2025-07-12T11:53:36.905786
1216,2023,8,2023-10-10,Espanyol,Getafe,2,0,H,Generated,2025-07-12T11:53:36.905704
1220,2023,8,2023-10-10,Granada,Huesca,0,1,A,Generated,2025-07-12T11:53:36.905817
1217,2023,8,2023-10-10,Levante,Osasuna,1,0,H,Generated,2025-07-12T11:53:36.905729
1218,2023,8,2023-10-10,Mallorca,Alavés,1,2,A,Generated,2025-07-12T11:53:36.905756
1215,2023,8,2023-10-10,Real Betis,Celta Vigo,3,3,D,Generated,2025-07-12T11:53:36.905678
1211,2023,8,2023-10-10,Real Madrid,Barcelona,0,2,A,Generated,2025-07-12T11:53:36.905561
1213,2023,8,2023-10-10,Valencia,Villarreal,2,1,H,Generated,2025-07-12T11:53:36.905618
1224,2023,9,2023-10-17,Athletic Bilbao,Real Sociedad,3,0,H,Generated,2025-07-12T11:53:36.905934
1222,2023,9,2023-10-17,Atlético Madrid,Sevilla,1,2,A,Generated,2025-07-12T11:53:36.905880
1229,2023,9,2023-10-17,Cádiz,Elche,3,1,H,Generated,2025-07-12T11:53:36.906081
1226,2023,9,2023-10-17,Espanyol,Getafe,1,2,A,Generated,2025-07-12T11:53:36.906001
1230,2023,9,2023-10-17,Granada,Huesca,1,1,D,Generated,2025-07-12T11:53:36.906107
1227,2023,9,2023-10-17,Levante,Osasuna,3,1,H,Generated,2025-07-12T11:53:36.906027
1228,2023,9,2023-10-17,Mallorca,Alavés,1,0,H,Generated,2025-07-12T11:53:36.906053
1225,2023,9,2023-10-17,Real Betis,Celta Vigo,2,1,H,Generated,2025-07-12T11:53:36.905977
1221,2023,9,2023-10-17,Real Madrid,Barcelona,1,2,A,Generated,2025-07-12T11:53:36.905851
1223,2023,9,2023-10-17,Valencia,Villarreal,2,2,D,Generated,2025-07-12T11:53:36.905906
1234,2023,10,2023-10-24,Athletic Bilbao,Real Sociedad,1,3,A,Generated,2025-07-12T11:53:36.906224
1232,2023,10,2023-10-24,Atlético Madrid,Sevilla,2,2,D,Generated,2025-07-12T11:53:36.906170
1239,2023,10,2023-10-24,Cádiz,Elche,1,0,H,Generated,2025-07-12T11:53:36.906349
1236,2023,10,2023-10-24,Espanyol,Getafe,2,2,D,Generated,2025-07-12T11:53:36.906276
1240,2023,10,2023-10-24,Granada,Huesca,1,1,D,Generated,2025-07-12T11:53:36.906375
1237,2023,10,2023-10-24,Levante,Osasuna,2,0,H,Generated,2025-07-12T11:53:36.906300
1238,2023,10,2023-10-24,Mallorca,Alavés,0,2,A,Generated,2025-07-12T11:53:36.906322
1235,2023,10,2023-10-24,Real Betis,Celta Vigo,4,1,H,Generated,2025-07-12T11:53:36.906251
1231,2023,10,2023-10-24,Real Madrid,Barcelona,3,2,H,Generated,2025-07-12T11:53:36.906141
1233,2023,10,2023-10-24,Valencia,Villarreal,3,2,H,Generated,2025-07-12T11:53:36.906199
1244,2023,11,2023-10-31,Athletic Bilbao,Real Sociedad,1,1,D,Generated,2025-07-12T11:53:36.906489
1242,2023,11,2023-10-31,Atlético Madrid,Sevilla,3,0,H,Generated,2025-07-12T11:53:36.906436
1249,2023,11,2023-10-31,Cádiz,Elche,3,0,H,Generated,2025-07-12T11:53:36.906637
1246,2023,11,2023-10-31,Espanyol,Getafe,2,3,A,Generated,2025-07-12T11:53:36.906552
1250,2023,11,2023-10-31,Granada,Huesca,0,2,A,Generated,2025-07-12T11:53:36.906662
1247,2023,11,2023-10-31,Levante,Osasuna,2,1,H,Generated,2025-07-12T11:53:36.906577
1248,2023,11,2023-10-31,Mallorca,Alavés,1,1,D,Generated,2025-07-12T11:53:36.906602
1245,2023,11,2023-10-31,Real Betis,Celta Vigo,3,1,H,Generated,2025-07-12T11:53:36.906519
1241,2023,11,2023-10-31,Real Madrid,Barcelona,3,1,H,Generated,2025-07-12T11:53:36.906408
1243,2023,11,2023-10-31,Valencia,Villarreal,2,2,D,Generated,2025-07-12T11:53:36.906465
1254,2023,12,2023-11-07,Athletic Bilbao,Real Sociedad,2,2,D,Generated,2025-07-12T11:53:36.906775
1252,2023,12,2023-11-07,Atlético Madrid,Sevilla,1,3,A,Generated,2025-07-12T11:53:36.906719
1259,2023,12,2023-11-07,Cádiz,Elche,3,0,H,Generated,2025-07-12T11:53:36.906937
1256,2023,12,2023-11-07,Espanyol,Getafe,0,0,D,Generated,2025-07-12T11:53:36.906835
1260,2023,12,2023-11-07,Granada,Huesca,1,1,D,Generated,2025-07-12T11:53:36.906972
1257,2023,12,2023-11-07,Levante,Osasuna,0,1,A,Generated,2025-07-12T11:53:36.906864
1258,2023,12,2023-11-07,Mallorca,Alavés,2,1,H,Generated,2025-07-12T11:53:36.906898
1255,2023,12,2023-11-07,Real Betis,Celta Vigo,2,4,A,Generated,2025-07-12T11:53:36.906803
1251,2023,12,2023-11-07,Real Madrid,Barcelona,1,4,A,Generated,2025-07-12T11:53:36.906691
1253,2023,12,2023-11-07,Valencia,Villarreal,1,4,A,Generated,2025-07-12T11:53:36.906748
1264,2023,13,2023-11-14,Athletic Bilbao,Real Sociedad,1,4,A,Generated,2025-07-12T11:53:36.907236
1262,2023,13,2023-11-14,Atlético Madrid,Sevilla,1,3,A,Generated,2025-07-12T11:53:36.907188
1269,2023,13,2023-11-14,Cádiz,Elche,2,1,H,Generated,2025-07-12T11:53:36.907331
1266,2023,13,2023-11-14,Espanyol,Getafe,2,0,H,Generated,2025-07-12T11:53:36.907274
1270,2023,13,2023-11-14,Granada,Huesca,1,0,H,Generated,2025-07-12T11:53:36.907350
1267,2023,13,2023-11-14,Levante,Osasuna,3,2,H,Generated,2025-07-12T11:53:36.907293
1268,2023,13,2023-11-14,Mallorca,Alavés,0,3,A,Generated,2025-07-12T11:53:36.907313
1265,2023,13,2023-11-14,Real Betis,Celta Vigo,2,1,H,Generated,2025-07-12T11:53:36.907255
1261,2023,13,2023-11-14,Real Madrid,Barcelona,0,4,A,Generated,2025-07-12T11:53:36.907007
1263,2023,13,2023-11-14,Valencia,Villarreal,1,0,H,Generated,2025-07-12T11:53:36.907216
1274,2023,14,2023-11-21,Athletic Bilbao,Real Sociedad,1,1,D,Generated,2025-07-12T11:53:36.907430
1272,2023,14,2023-11-21,Atlético Madrid,Sevilla,0,0,D,Generated,2025-07-12T11:53:36.907392
1279,2023,14,2023-11-21,Cádiz,Elche,3,2,H,Generated,2025-07-12T11:53:36.907523
1276,2023,14,2023-11-21,Espanyol,Getafe,1,3,A,Generated,2025-07-12T11:53:36.907468
1280,2023,14,2023-11-21,Granada,Huesca,2,1,H,Generated,2025-07-12T11:53:36.907541
1277,2023,14,2023-11-21,Levante,Osasuna,3,0,H,Generated,2025-07-12T11:53:36.907487
1278,2023,14,2023-11-21,Mallorca,Alavés,1,3,A,Generated,2025-07-12T11:53:36.907505
1275,2023,14,2023-11-21,Real Betis,Celta Vigo,1,2,A,Generated,2025-07-12T11:53:36.907448
1271,2023,14,2023-11-21,Real Madrid,Barcelona,2,1,H,Generated,2025-07-12T11:53:36.907374
1273,2023,14,2023-11-21,Valencia,Villarreal,2,4,A,Generated,2025-07-12T11:53:36.907411
1284,2023,15,2023-11-28,Athletic Bilbao,Real Sociedad,3,0,H,Generated,2025-07-12T11:53:36.907616
1282,2023,15,2023-11-28,Atlético Madrid,Sevilla,2,3,A,Generated,2025-07-12T11:53:36.907580
1289,2023,15,2023-11-28,Cádiz,Elche,0,2,A,Generated,2025-07-12T11:53:36.907717
1286,2023,15,2023-11-28,Espanyol,Getafe,2,0,H,Generated,2025-07-12T11:53:36.907656
1290,2023,15,2023-11-28,Granada,Huesca,1,4,A,Generated,2025-07-12T11:53:36.907736
1287,2023,15,2023-11-28,Levante,Osasuna,1,1,D,Generated,2025-07-12T11:53:36.907676
1288,2023,15,2023-11-28,Mallorca,Alavés,3,1,H,Generated,2025-07-12T11:53:36.907695
1285,2023,15,2023-11-28,Real Betis,Celta Vigo,3,1,H,Generated,2025-07-12T11:53:36.907635
1281,2023,15,2023-11-28,Real Madrid,Barcelona,0,2,A,Generated,2025-07-12T11:53:36.907562
1283,2023,15,2023-11-28,Valencia,Villarreal,0,1,A,Generated,2025-07-12T11:53:36.907598
1294,2023,16,2023-12-05,Athletic Bilbao,Real Sociedad,0,1,A,Generated,2025-07-12T11:53:36.907813
1292,2023,16,2023-12-05,Atlético Madrid,Sevilla,1,2,A,Generated,2025-07-12T11:53:36.907775
1299,2023,16,2023-12-05,Cádiz,Elche,1,2,A,Generated,2025-07-12T11:53:36.907915
1296,2023,16,2023-12-05,Espanyol,Getafe,1,2,A,Generated,2025-07-12T11:53:36.907853
1300,2023,16,2023-12-05,Granada,Huesca,1,3,A,Generated,2025-07-12T11:53:36.907935
1297,2023,16,2023-12-05,Levante,Osasuna,3,1,H,Generated,2025-07-12T11:53:36.907874
1298,2023,16,2023-12-05,Mallorca,Alavés,1,2,A,Generated,2025-07-12T11:53:36.907895
1295,2023,16,2023-12-05,Real Betis,Celta Vigo,1,1,D,Generated,2025-07-12T11:53:36.907833
1291,2023,16,2023-12-05,Real Madrid,Barcelona,2,3,A,Generated,2025-07-12T11:53:36.907757
1293,2023,16,2023-12-05,Valencia,Villarreal,0,1,A,Generated,2025-07-12T11:53:36.907794
1304,2023,17,2023-12-12,Athletic Bilbao,Real Sociedad,4,1,H,Generated,2025-07-12T11:53:36.908017
1302,2023,17,2023-12-12,Atlético Madrid,Sevilla,2,1,H,Generated,2025-07-12T11:53:36.907979
1309,2023,17,2023-12-12,Cádiz,Elche,2,0,H,Generated,2025-07-12T11:53:36.908115
1306,2023,17,2023-12-12,Espanyol,Getafe,1,1,D,Generated,2025-07-12T11:53:36.908054
1310,2023,17,2023-12-12,Granada,Huesca,1,1,D,Generated,2025-07-12T11:53:36.908133
1307,2023,17,2023-12-12,Levante,Osasuna,2,1,H,Generated,2025-07-12T11:53:36.908073
1308,2023,17,2023-12-12,Mallorca,Alavés,2,0,H,Generated,2025-07-12T11:53:36.908095
1305,2023,17,2023-12-12,Real Betis,Celta Vigo,2,2,D,Generated,2025-07-12T11:53:36.908035
1301,2023,17,2023-12-12,Real Madrid,Barcelona,1,2,A,Generated,2025-07-12T11:53:36.907958
1303,2023,17,2023-12-12,Valencia,Villarreal,2,2,D,Generated,2025-07-12T11:53:36.907997
1314,2023,18,2023-12-19,Athletic Bilbao,Real Sociedad,1,2,A,Generated,2025-07-12T11:53:36.908215
1312,2023,18,2023-12-19,Atlético Madrid,Sevilla,1,3,A,Generated,2025-07-12T11:53:36.908177
1319,2023,18,2023-12-19,Cádiz,Elche,1,2,A,Generated,2025-07-12T11:53:36.908303
1316,2023,18,2023-12-19,Espanyol,Getafe,1,1,D,Generated,2025-07-12T11:53:36.908250
1320,2023,18,2023-12-19,Granada,Huesca,1,2,A,Generated,2025-07-12T11:53:36.908321
1317,2023,18,2023-12-19,Levante,Osasuna,0,4,A,Generated,2025-07-12T11:53:36.908269
1318,2023,18,2023-12-19,Mallorca,Alavés,2,2,D,Generated,2025-07-12T11:53:36.908286
1315,2023,18,2023-12-19,Real Betis,Celta Vigo,2,2,D,Generated,2025-07-12T11:53:36.908232
1311,2023,18,2023-12-19,Real Madrid,Barcelona,1,1,D,Generated,2025-07-12T11:53:36.908156
1313,2023,18,2023-12-19,Valencia,Villarreal,2,1,H,Generated,2025-07-12T11:53:36.908196
1324,2023,19,2023-12-26,Athletic Bilbao,Real Sociedad,1,1,D,Generated,2025-07-12T11:53:36.908398
1322,2023,19,2023-12-26,Atlético Madrid,Sevilla,0,0,D,Generated,2025-07-12T11:53:36.908361
1329,2023,19,2023-12-26,Cádiz,Elche,1,0,H,Generated,2025-07-12T11:53:36.908487
1326,2023,19,2023-12-26,Espanyol,Getafe,1,3,A,Generated,2025-07-12T11:53:36.908433
1330,2023,19,2023-12-26,Granada,Huesca,2,0,H,Generated,2025-07-12T11:53:36.908505
1327,2023,19,2023-12-26,Levante,Osasuna,1,2,A,Generated,2025-07-12T11:53:36.908451
1328,2023,19,2023-12-26,Mallorca,Alavés,1,0,H,Generated,2025-07-12T11:53:36.908469
1325,2023,19,2023-12-26,Real Betis,Celta Vigo,2,1,H,Generated,2025-07-12T11:53:36.908415
