id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,source_url,scraped_at,data_hash
84,2021,9,2021-10-10,Getafe,Huesca,1,1,D,https://example.com/2021/matchday/9,2025-07-12T12:02:47.119627,6fd7112980ca9cedab0a17965a0a5c3a
85,2021,9,2021-10-10,Valencia,Barcelona,2,1,H,https://example.com/2021/matchday/9,2025-07-12T12:02:47.119708,cd1ae5d4ac4fcac503d2281dd28424dd
86,2021,9,2021-10-10,Osasuna,Atlético Madrid,2,2,D,https://example.com/2021/matchday/9,2025-07-12T12:02:47.119756,4faad58c6c7af67f39c32a2d862751a6
87,2021,9,2021-10-10,Espanyol,Athletic Bilbao,0,1,A,https://example.com/2021/matchday/9,2025-07-12T12:02:47.119798,9e635d7c6300c19da7b787fe92244e4c
88,2021,9,2021-10-10,Granada,Alavés,1,1,D,https://example.com/2021/matchday/9,2025-07-12T12:02:47.119825,5033c9d4454883e6448129e4e9f2336e
89,2021,9,2021-10-10,Villarreal,Levante,2,0,H,https://example.com/2021/matchday/9,2025-07-12T12:02:47.119850,4e2990ae4357caccb253b36a207f75b5
90,2021,9,2021-10-10,Real Madrid,Celta Vigo,0,1,A,https://example.com/2021/matchday/9,2025-07-12T12:02:47.119876,6eba1973dc844c16d929f45a822b1d54
841,2021,9,2021-10-10,Real Madrid,Espanyol,0,0,D,https://example.com/2021/matchday/9,2025-07-12T12:18:52.076611,29645b0f0a3c7dc601c59e601b062093
842,2021,9,2021-10-10,Celta Vigo,Osasuna,2,1,H,https://example.com/2021/matchday/9,2025-07-12T12:18:52.076634,0927a3924060e0ba0873326b3d9c1b1b
843,2021,9,2021-10-10,Granada,Athletic Bilbao,1,0,H,https://example.com/2021/matchday/9,2025-07-12T12:18:52.076657,43031aae7da4bb1a3ac5dc4128185c93
844,2021,9,2021-10-10,Levante,Villarreal,0,3,A,https://example.com/2021/matchday/9,2025-07-12T12:18:52.076679,2e1e7e22a3197617c76922c5f3480886
845,2021,9,2021-10-10,Atlético Madrid,Real Betis,2,0,H,https://example.com/2021/matchday/9,2025-07-12T12:18:52.076703,3e470c259a4ee64b9d682f30ef0a46f3
846,2021,9,2021-10-10,Getafe,Elche,3,3,D,https://example.com/2021/matchday/9,2025-07-12T12:18:52.076726,0399a0e23d13586391a931b047dcd618
847,2021,9,2021-10-10,Huesca,Valencia,4,1,H,https://example.com/2021/matchday/9,2025-07-12T12:18:52.076748,3774a4d13cb26fb04eea6f743ba0676b
848,2021,9,2021-10-10,Alavés,Sevilla,0,2,A,https://example.com/2021/matchday/9,2025-07-12T12:18:52.076770,d02b9c8ccc146b1d2f2e8cb42dd0d921
849,2021,9,2021-10-10,Real Sociedad,Barcelona,2,0,H,https://example.com/2021/matchday/9,2025-07-12T12:18:52.076797,c9b05aa80a5bebab029f31245565700f
850,2021,9,2021-10-10,Cádiz,Mallorca,0,0,D,https://example.com/2021/matchday/9,2025-07-12T12:18:52.076820,c7a05e732440975ce7772fa253c7d07c
91,2021,10,2021-10-17,Espanyol,Barcelona,3,2,H,https://example.com/2021/matchday/10,2025-07-12T12:02:47.119921,82ffba1e7506cd3dfb8d45c540be6db1
92,2021,10,2021-10-17,Mallorca,Cádiz,3,1,H,https://example.com/2021/matchday/10,2025-07-12T12:02:47.119949,626855080768ed6f2cd42e86cd4e55fc
93,2021,10,2021-10-17,Osasuna,Real Betis,0,2,A,https://example.com/2021/matchday/10,2025-07-12T12:02:47.119980,dc5d27ad2ebf6e057c9cb143cbeb354f
94,2021,10,2021-10-17,Alavés,Atlético Madrid,1,0,H,https://example.com/2021/matchday/10,2025-07-12T12:02:47.120012,f8696d7666ccf2ed4fd3db4178eb7769
95,2021,10,2021-10-17,Huesca,Villarreal,2,1,H,https://example.com/2021/matchday/10,2025-07-12T12:02:47.120042,b2ee2d9fdc273ec9f9a2f073d2809f69
96,2021,10,2021-10-17,Granada,Valencia,2,0,H,https://example.com/2021/matchday/10,2025-07-12T12:02:47.120072,0bae14178a59e65e29a1a3baf632d8f8
97,2021,10,2021-10-17,Celta Vigo,Real Sociedad,1,4,A,https://example.com/2021/matchday/10,2025-07-12T12:02:47.120104,1e0a460b28975e657ef43d57cc9fcf71
98,2021,10,2021-10-17,Levante,Getafe,0,1,A,https://example.com/2021/matchday/10,2025-07-12T12:02:47.120135,861b36119ab393c8e019a68072958544
99,2021,10,2021-10-17,Elche,Real Madrid,1,1,D,https://example.com/2021/matchday/10,2025-07-12T12:02:47.120167,12f021222e42b6c17efac86f9c45662d
100,2021,10,2021-10-17,Sevilla,Athletic Bilbao,2,1,H,https://example.com/2021/matchday/10,2025-07-12T12:02:47.120221,1cb2ef4b54e7ab123fc6c22752cf399d
851,2021,10,2021-10-17,Getafe,Mallorca,1,1,D,https://example.com/2021/matchday/10,2025-07-12T12:18:52.076853,611ecd46bb9951635080d187aa9d3ce7
852,2021,10,2021-10-17,Real Madrid,Villarreal,0,2,A,https://example.com/2021/matchday/10,2025-07-12T12:18:52.076876,af6b9a85c64f9758aefdd4a4939abce5
853,2021,10,2021-10-17,Atlético Madrid,Real Betis,2,0,H,https://example.com/2021/matchday/10,2025-07-12T12:18:52.076898,d8634b1a8e873a915358d8690c1b7185
854,2021,10,2021-10-17,Sevilla,Barcelona,1,1,D,https://example.com/2021/matchday/10,2025-07-12T12:18:52.076922,c0d04a32dab174404a97a0f8a7ce5765
855,2021,10,2021-10-17,Levante,Espanyol,1,3,A,https://example.com/2021/matchday/10,2025-07-12T12:18:52.076944,6d615b16a765c003bca820bfa70b58d3
856,2021,10,2021-10-17,Osasuna,Granada,1,1,D,https://example.com/2021/matchday/10,2025-07-12T12:18:52.076966,3ac5c1a715c43362af68871383893657
857,2021,10,2021-10-17,Elche,Real Sociedad,2,0,H,https://example.com/2021/matchday/10,2025-07-12T12:18:52.076989,a6e5c84b48dce31d9ab8d3a3cd0ef88e
858,2021,10,2021-10-17,Celta Vigo,Valencia,0,1,A,https://example.com/2021/matchday/10,2025-07-12T12:18:52.077011,baebaf36d5b519224ac4fdc982a3d3f8
859,2021,10,2021-10-17,Alavés,Huesca,3,1,H,https://example.com/2021/matchday/10,2025-07-12T12:18:52.077033,76199d1afc2b472e5e69a43d23ace06d
860,2021,10,2021-10-17,Athletic Bilbao,Cádiz,2,4,A,https://example.com/2021/matchday/10,2025-07-12T12:18:52.077061,fbbbdc4fd456c62b2e06bb79caf73c71
101,2021,11,2021-10-24,Granada,Levante,2,1,H,https://example.com/2021/matchday/11,2025-07-12T12:02:47.120292,2b41b43b366c22474c4c9dc40d7bacfe
102,2021,11,2021-10-24,Celta Vigo,Real Sociedad,1,2,A,https://example.com/2021/matchday/11,2025-07-12T12:02:47.120337,f292c916e0561c2702fabe8e4cf1888b
103,2021,11,2021-10-24,Getafe,Alavés,1,2,A,https://example.com/2021/matchday/11,2025-07-12T12:02:47.120380,25465e04fb5b16e41398bd681eef770a
104,2021,11,2021-10-24,Real Madrid,Villarreal,2,1,H,https://example.com/2021/matchday/11,2025-07-12T12:02:47.120448,75672073fc581887515b24e2a6934f65
105,2021,11,2021-10-24,Huesca,Sevilla,3,2,H,https://example.com/2021/matchday/11,2025-07-12T12:02:47.120495,c38e6265e8f40576bdb5f815f425d0a5
106,2021,11,2021-10-24,Real Betis,Osasuna,2,0,H,https://example.com/2021/matchday/11,2025-07-12T12:02:47.120538,9ef70e9f0cdae4ee2425c843a6bfcf7f
107,2021,11,2021-10-24,Atlético Madrid,Elche,2,1,H,https://example.com/2021/matchday/11,2025-07-12T12:02:47.120761,50473687dadc9aa581084367254ef7fe
108,2021,11,2021-10-24,Mallorca,Cádiz,1,1,D,https://example.com/2021/matchday/11,2025-07-12T12:02:47.120831,846c304bf8c26322af87880cc42e0ac2
109,2021,11,2021-10-24,Valencia,Athletic Bilbao,0,2,A,https://example.com/2021/matchday/11,2025-07-12T12:02:47.120875,bcedd90dee4200756684266f6c7396fa
110,2021,11,2021-10-24,Espanyol,Barcelona,1,0,H,https://example.com/2021/matchday/11,2025-07-12T12:02:47.120918,354eb0bee2ae45fbddc46e750c034de9
861,2021,11,2021-10-24,Atlético Madrid,Villarreal,2,2,D,https://example.com/2021/matchday/11,2025-07-12T12:18:52.077100,b0f55a9a3026996cfb05f1f99c2e3df0
862,2021,11,2021-10-24,Real Sociedad,Barcelona,2,2,D,https://example.com/2021/matchday/11,2025-07-12T12:18:52.077124,b64ba9f9b2363cb0a13f1035d3e19f32
863,2021,11,2021-10-24,Mallorca,Granada,3,1,H,https://example.com/2021/matchday/11,2025-07-12T12:18:52.077147,0d3fb4fb77bf2eca0c19404793323f7b
864,2021,11,2021-10-24,Alavés,Huesca,0,1,A,https://example.com/2021/matchday/11,2025-07-12T12:18:52.077169,e061c030c3adf5ff25591cd2f641214a
865,2021,11,2021-10-24,Osasuna,Celta Vigo,2,2,D,https://example.com/2021/matchday/11,2025-07-12T12:18:52.077191,823043bde5d006a2a38391fd69f96178
866,2021,11,2021-10-24,Real Betis,Elche,2,2,D,https://example.com/2021/matchday/11,2025-07-12T12:18:52.077219,c51041e884085cd8943f86c877edf659
867,2021,11,2021-10-24,Espanyol,Cádiz,1,0,H,https://example.com/2021/matchday/11,2025-07-12T12:18:52.077354,c3319be593f939d0cb528bceb9c3f35a
868,2021,11,2021-10-24,Levante,Getafe,2,1,H,https://example.com/2021/matchday/11,2025-07-12T12:18:52.077424,e4b284e30ed79a34a64677b036114b62
869,2021,11,2021-10-24,Athletic Bilbao,Real Madrid,3,0,H,https://example.com/2021/matchday/11,2025-07-12T12:18:52.077462,12fe28686cbe7844dbe80c5fe80db579
870,2021,11,2021-10-24,Valencia,Sevilla,0,2,A,https://example.com/2021/matchday/11,2025-07-12T12:18:52.077500,de3410a1cd315febef1a6ab981a5d48e
111,2021,12,2021-10-31,Levante,Valencia,0,1,A,https://example.com/2021/matchday/12,2025-07-12T12:02:47.120991,153dc8d0cd5405939a2251dcf1ad2255
112,2021,12,2021-10-31,Espanyol,Villarreal,1,0,H,https://example.com/2021/matchday/12,2025-07-12T12:02:47.121027,e873946e761bd548556bbfa9f8599809
113,2021,12,2021-10-31,Huesca,Barcelona,1,0,H,https://example.com/2021/matchday/12,2025-07-12T12:02:47.121058,6166c30681c5031a7347c41f40efbc91
114,2021,12,2021-10-31,Mallorca,Granada,1,0,H,https://example.com/2021/matchday/12,2025-07-12T12:02:47.121090,026b65238b078a5c307a23d5238ca4a1
115,2021,12,2021-10-31,Athletic Bilbao,Celta Vigo,3,0,H,https://example.com/2021/matchday/12,2025-07-12T12:02:47.121121,29c6d481dc452886db8a1e9af3c76bfa
116,2021,12,2021-10-31,Getafe,Real Betis,0,1,A,https://example.com/2021/matchday/12,2025-07-12T12:02:47.121155,9eaa6e090ddee56d3b09dd552d72ecc3
117,2021,12,2021-10-31,Atlético Madrid,Real Madrid,1,1,D,https://example.com/2021/matchday/12,2025-07-12T12:02:47.121190,b6d3341886143ae34885ef9b636c7d4d
118,2021,12,2021-10-31,Real Sociedad,Sevilla,1,1,D,https://example.com/2021/matchday/12,2025-07-12T12:02:47.121328,9dbcbdac89dc426e855bc9e3156a9452
119,2021,12,2021-10-31,Cádiz,Alavés,1,1,D,https://example.com/2021/matchday/12,2025-07-12T12:02:47.121400,02e9cff7e90d7fc35cca02aff7081787
120,2021,12,2021-10-31,Elche,Osasuna,4,1,H,https://example.com/2021/matchday/12,2025-07-12T12:02:47.121436,0b0fe3ed5bfe4e737baff2e44e81582c
871,2021,12,2021-10-31,Valencia,Huesca,2,0,H,https://example.com/2021/matchday/12,2025-07-12T12:18:52.077607,f64a1a7cabc7f10b05c885318861b392
872,2021,12,2021-10-31,Celta Vigo,Real Madrid,1,2,A,https://example.com/2021/matchday/12,2025-07-12T12:18:52.077639,39f948c0aa1afe2f7aaa76b2a176fb6f
873,2021,12,2021-10-31,Barcelona,Villarreal,1,0,H,https://example.com/2021/matchday/12,2025-07-12T12:18:52.077666,40bc58ca7d83c8410e594ffab4b822d4
874,2021,12,2021-10-31,Athletic Bilbao,Osasuna,2,2,D,https://example.com/2021/matchday/12,2025-07-12T12:18:52.077690,0af02d710213b1697732da0163ca3899
875,2021,12,2021-10-31,Levante,Granada,1,0,H,https://example.com/2021/matchday/12,2025-07-12T12:18:52.077714,8286becbfd6abda20db8e375dae94323
876,2021,12,2021-10-31,Espanyol,Cádiz,3,1,H,https://example.com/2021/matchday/12,2025-07-12T12:18:52.077738,45b71a2ce245b3028488a8ddd4749518
877,2021,12,2021-10-31,Getafe,Real Sociedad,2,3,A,https://example.com/2021/matchday/12,2025-07-12T12:18:52.077762,f08f088e5073a2d70eb4965ba4287d1a
878,2021,12,2021-10-31,Sevilla,Alavés,1,0,H,https://example.com/2021/matchday/12,2025-07-12T12:18:52.077791,ce65a07f3a06fd438460035e3a53d03b
879,2021,12,2021-10-31,Atlético Madrid,Mallorca,2,2,D,https://example.com/2021/matchday/12,2025-07-12T12:18:52.077815,4d982d4419809b18162e47c178d61b69
880,2021,12,2021-10-31,Elche,Real Betis,1,0,H,https://example.com/2021/matchday/12,2025-07-12T12:18:52.077839,ec71d86f0d61f6abee770c2a9e8ef526
121,2021,13,2021-11-07,Granada,Villarreal,2,0,H,https://example.com/2021/matchday/13,2025-07-12T12:02:47.121515,35e133dc9a4444f0a466167234182c91
122,2021,13,2021-11-07,Real Sociedad,Mallorca,1,1,D,https://example.com/2021/matchday/13,2025-07-12T12:02:47.121571,32646ee8617f3d9a929cc97f72e2bbd1
123,2021,13,2021-11-07,Elche,Barcelona,2,0,H,https://example.com/2021/matchday/13,2025-07-12T12:02:47.121614,b7e401cea243637a4de743de4bcf27c7
124,2021,13,2021-11-07,Huesca,Getafe,3,4,A,https://example.com/2021/matchday/13,2025-07-12T12:02:47.121646,88c385a9b9ea5613610203028e725c2e
125,2021,13,2021-11-07,Athletic Bilbao,Real Madrid,1,1,D,https://example.com/2021/matchday/13,2025-07-12T12:02:47.121676,7fb7f02723b4d62ebdb28815e983ae0c
126,2021,13,2021-11-07,Atlético Madrid,Osasuna,1,0,H,https://example.com/2021/matchday/13,2025-07-12T12:02:47.121707,19c011a0376f93f26503c693f571d63e
127,2021,13,2021-11-07,Sevilla,Valencia,3,1,H,https://example.com/2021/matchday/13,2025-07-12T12:02:47.121739,4678a8a623a01a14389e568cade9cf16
128,2021,13,2021-11-07,Espanyol,Real Betis,4,0,H,https://example.com/2021/matchday/13,2025-07-12T12:02:47.121770,a37c0fb4758860beee7355df95c9b723
129,2021,13,2021-11-07,Levante,Cádiz,2,3,A,https://example.com/2021/matchday/13,2025-07-12T12:02:47.121802,447a48293e7882cf9a25fdf30f256863
130,2021,13,2021-11-07,Alavés,Celta Vigo,1,2,A,https://example.com/2021/matchday/13,2025-07-12T12:02:47.121847,f15d82ea2536066a07b0845257b0f792
881,2021,13,2021-11-07,Athletic Bilbao,Valencia,2,1,H,https://example.com/2021/matchday/13,2025-07-12T12:18:52.077876,94fc13c2a83617c053c68551a3e850dd
882,2021,13,2021-11-07,Granada,Sevilla,3,0,H,https://example.com/2021/matchday/13,2025-07-12T12:18:52.077915,cc4b4dfb1eba7df9881b6ce0c7ad6b91
883,2021,13,2021-11-07,Osasuna,Mallorca,0,2,A,https://example.com/2021/matchday/13,2025-07-12T12:18:52.078032,1f59492155466a1ea231d3ab4890598b
884,2021,13,2021-11-07,Real Sociedad,Villarreal,3,1,H,https://example.com/2021/matchday/13,2025-07-12T12:18:52.078083,0e18ba37f9029b484ce3455111a6d206
885,2021,13,2021-11-07,Real Madrid,Levante,2,1,H,https://example.com/2021/matchday/13,2025-07-12T12:18:52.078117,2cedcd2563e8c3f8a51270f062e71fad
886,2021,13,2021-11-07,Elche,Espanyol,0,1,A,https://example.com/2021/matchday/13,2025-07-12T12:18:52.078146,2277589d55cb487b8300f0519c51e377
887,2021,13,2021-11-07,Real Betis,Huesca,2,1,H,https://example.com/2021/matchday/13,2025-07-12T12:18:52.078172,df635daafeec2d56c2a923612a15c220
888,2021,13,2021-11-07,Alavés,Celta Vigo,1,1,D,https://example.com/2021/matchday/13,2025-07-12T12:18:52.078197,8c1fb29bbddf34d976810c3650391b20
889,2021,13,2021-11-07,Getafe,Cádiz,1,1,D,https://example.com/2021/matchday/13,2025-07-12T12:18:52.078222,d886dc79b5384d5da3802c9196b15d1a
890,2021,13,2021-11-07,Atlético Madrid,Barcelona,1,1,D,https://example.com/2021/matchday/13,2025-07-12T12:18:52.078258,0ef9fd199381916ca365a72f3fa2af98
131,2021,14,2021-11-14,Celta Vigo,Athletic Bilbao,3,2,H,https://example.com/2021/matchday/14,2025-07-12T12:02:47.121911,f887bdb3bf5b41add62da5268ea0724e
132,2021,14,2021-11-14,Cádiz,Getafe,0,1,A,https://example.com/2021/matchday/14,2025-07-12T12:02:47.121955,c7dba69c438664d7f09fc8773d6a0130
133,2021,14,2021-11-14,Elche,Sevilla,2,1,H,https://example.com/2021/matchday/14,2025-07-12T12:02:47.121993,b634e7251fe15433aa707fd3b4bab4fa
134,2021,14,2021-11-14,Osasuna,Real Betis,1,0,H,https://example.com/2021/matchday/14,2025-07-12T12:02:47.122030,7b19fe7e4705f80b92395d41ccf6e0d7
135,2021,14,2021-11-14,Huesca,Granada,1,3,A,https://example.com/2021/matchday/14,2025-07-12T12:02:47.122065,84f160d2e5d41c7ae8ac49950411712a
136,2021,14,2021-11-14,Espanyol,Mallorca,1,1,D,https://example.com/2021/matchday/14,2025-07-12T12:02:47.122103,097010e32a5c60c4bd1e56578290223f
137,2021,14,2021-11-14,Alavés,Levante,1,2,A,https://example.com/2021/matchday/14,2025-07-12T12:02:47.122147,a3afe1bcacf4214aab14331eaa3d2d1a
138,2021,14,2021-11-14,Atlético Madrid,Real Madrid,2,1,H,https://example.com/2021/matchday/14,2025-07-12T12:02:47.122213,722c089cf1a7bf7e06eda6d329837697
139,2021,14,2021-11-14,Villarreal,Barcelona,1,0,H,https://example.com/2021/matchday/14,2025-07-12T12:02:47.122256,4ea2a4b16f1e1950a5bdbd5df443d8b4
140,2021,14,2021-11-14,Real Sociedad,Valencia,1,3,A,https://example.com/2021/matchday/14,2025-07-12T12:02:47.122313,20e49523ae1354d4ba318b9bf734cf0f
891,2021,14,2021-11-14,Granada,Cádiz,3,1,H,https://example.com/2021/matchday/14,2025-07-12T12:18:52.078311,5f42dbc4028330afffc7cd2bca3b2a5c
892,2021,14,2021-11-14,Mallorca,Levante,2,3,A,https://example.com/2021/matchday/14,2025-07-12T12:18:52.078350,e4b7a414e44ff86a1ec94dd4a8cac24e
893,2021,14,2021-11-14,Barcelona,Espanyol,3,4,A,https://example.com/2021/matchday/14,2025-07-12T12:18:52.078395,0af31c265d04266585afa98c48927794
894,2021,14,2021-11-14,Real Betis,Getafe,0,1,A,https://example.com/2021/matchday/14,2025-07-12T12:18:52.078437,250c67f22ba01b97772d945c6889db7b
895,2021,14,2021-11-14,Atlético Madrid,Real Sociedad,2,0,H,https://example.com/2021/matchday/14,2025-07-12T12:18:52.078479,ea7089113b45e758298cd857c3108117
896,2021,14,2021-11-14,Celta Vigo,Athletic Bilbao,1,2,A,https://example.com/2021/matchday/14,2025-07-12T12:18:52.078521,ebe380b27e1d7b2b24d7d5a2f18e4be5
897,2021,14,2021-11-14,Villarreal,Real Madrid,0,2,A,https://example.com/2021/matchday/14,2025-07-12T12:18:52.078562,4d9e07e148ed4a06073446dd83a78861
898,2021,14,2021-11-14,Elche,Huesca,0,1,A,https://example.com/2021/matchday/14,2025-07-12T12:18:52.078603,7a9440c1960eafac23fd1cebdd813385
899,2021,14,2021-11-14,Osasuna,Alavés,1,4,A,https://example.com/2021/matchday/14,2025-07-12T12:18:52.078644,8f23c13908a51111a189629d7ba47b58
900,2021,14,2021-11-14,Valencia,Sevilla,2,2,D,https://example.com/2021/matchday/14,2025-07-12T12:18:52.078694,35188dc2a2ebb7b8bca90711cb81906d
141,2021,15,2021-11-21,Valencia,Granada,0,2,A,https://example.com/2021/matchday/15,2025-07-12T12:02:47.122380,5b988dbe60bb87fbc8b5e20ecbf6d4f5
142,2021,15,2021-11-21,Athletic Bilbao,Getafe,2,2,D,https://example.com/2021/matchday/15,2025-07-12T12:02:47.122418,69516e711d8e9491ca0170c71fc0408b
143,2021,15,2021-11-21,Espanyol,Huesca,1,1,D,https://example.com/2021/matchday/15,2025-07-12T12:02:47.122452,52d2e6210b93700c980605d050521934
144,2021,15,2021-11-21,Celta Vigo,Osasuna,1,1,D,https://example.com/2021/matchday/15,2025-07-12T12:02:47.122485,957fa94d44b3f513c482d97ed742e012
145,2021,15,2021-11-21,Alavés,Villarreal,0,4,A,https://example.com/2021/matchday/15,2025-07-12T12:02:47.122531,02d74972b5cf4ccbe476d4b1e8a39248
146,2021,15,2021-11-21,Real Madrid,Elche,1,1,D,https://example.com/2021/matchday/15,2025-07-12T12:02:47.122564,9728982e590ab798672160eb3f6c4c7b
147,2021,15,2021-11-21,Real Sociedad,Sevilla,1,1,D,https://example.com/2021/matchday/15,2025-07-12T12:02:47.122600,fa7687d94eed3efc9aa3be4b63b3c157
148,2021,15,2021-11-21,Mallorca,Barcelona,1,1,D,https://example.com/2021/matchday/15,2025-07-12T12:02:47.122633,c85c1f8c7514e62736f532b48d1c9d35
149,2021,15,2021-11-21,Cádiz,Atlético Madrid,2,2,D,https://example.com/2021/matchday/15,2025-07-12T12:02:47.122670,af9b81202a1b2f8bbe6bca92f85f59d9
150,2021,15,2021-11-21,Real Betis,Levante,2,4,A,https://example.com/2021/matchday/15,2025-07-12T12:02:47.122716,6dd8a35fc0cdea27a7e9792da678e0e8
901,2021,15,2021-11-21,Cádiz,Elche,0,3,A,https://example.com/2021/matchday/15,2025-07-12T12:18:52.078829,e416f48a5c7f081524cb4947652c967f
902,2021,15,2021-11-21,Atlético Madrid,Real Madrid,1,0,H,https://example.com/2021/matchday/15,2025-07-12T12:18:52.078900,2e8a654d050d9ecd496f9ffda469b2c7
903,2021,15,2021-11-21,Granada,Real Betis,3,1,H,https://example.com/2021/matchday/15,2025-07-12T12:18:52.078952,1d7f4b09966962009692b46011f53550
904,2021,15,2021-11-21,Barcelona,Villarreal,1,2,A,https://example.com/2021/matchday/15,2025-07-12T12:18:52.079003,fdf5dff2f3336c42355f1086f305acad
905,2021,15,2021-11-21,Real Sociedad,Sevilla,3,1,H,https://example.com/2021/matchday/15,2025-07-12T12:18:52.079065,a58ccfa096a54750612f1f0af4277303
906,2021,15,2021-11-21,Alavés,Espanyol,1,1,D,https://example.com/2021/matchday/15,2025-07-12T12:18:52.079109,b87c7aefd0756ebd6124dcc3fb5bb56e
907,2021,15,2021-11-21,Mallorca,Getafe,1,0,H,https://example.com/2021/matchday/15,2025-07-12T12:18:52.079153,67d3bf4afb8379bb2547b3c5b782a49f
908,2021,15,2021-11-21,Levante,Huesca,0,1,A,https://example.com/2021/matchday/15,2025-07-12T12:18:52.079194,73915c552f902709b6cb453d4713e11f
909,2021,15,2021-11-21,Osasuna,Celta Vigo,0,2,A,https://example.com/2021/matchday/15,2025-07-12T12:18:52.079234,b83223141be4d9c127a8ffb5ff9e6699
910,2021,15,2021-11-21,Valencia,Athletic Bilbao,1,2,A,https://example.com/2021/matchday/15,2025-07-12T12:18:52.079276,8e64436937465607c72813806430e31e
151,2021,16,2021-11-28,Villarreal,Real Betis,1,2,A,https://example.com/2021/matchday/16,2025-07-12T12:02:47.122776,0be7562da0e4f64be3b5bf2921631283
152,2021,16,2021-11-28,Levante,Real Madrid,4,1,H,https://example.com/2021/matchday/16,2025-07-12T12:02:47.122816,85f56b9ed67b7bf9dc7acef457a8dded
153,2021,16,2021-11-28,Alavés,Granada,4,1,H,https://example.com/2021/matchday/16,2025-07-12T12:02:47.122855,17ce02bda8c010a3e8f106c0c0572993
154,2021,16,2021-11-28,Elche,Atlético Madrid,2,1,H,https://example.com/2021/matchday/16,2025-07-12T12:02:47.122889,717e8241a4af713c6ca5f4e10f118b2a
155,2021,16,2021-11-28,Sevilla,Valencia,2,1,H,https://example.com/2021/matchday/16,2025-07-12T12:02:47.122938,97921fe29cd39a6a9d994ebfc7e3df11
156,2021,16,2021-11-28,Mallorca,Celta Vigo,2,2,D,https://example.com/2021/matchday/16,2025-07-12T12:02:47.122976,a9cb8b8daba92e8b8c9d10bd630c6742
157,2021,16,2021-11-28,Cádiz,Athletic Bilbao,1,0,H,https://example.com/2021/matchday/16,2025-07-12T12:02:47.123010,52c90201a311acfa205c25af94501ec7
158,2021,16,2021-11-28,Barcelona,Huesca,1,2,A,https://example.com/2021/matchday/16,2025-07-12T12:02:47.123046,11bccdabd62b6378520fba35cc5c015f
159,2021,16,2021-11-28,Real Sociedad,Getafe,2,1,H,https://example.com/2021/matchday/16,2025-07-12T12:02:47.123080,d9d7914cd36eb003b7d38cb041c36b7e
160,2021,16,2021-11-28,Espanyol,Osasuna,2,2,D,https://example.com/2021/matchday/16,2025-07-12T12:02:47.123114,b37a73d63b105734bb91ca3b07935fb5
911,2021,16,2021-11-28,Barcelona,Sevilla,2,2,D,https://example.com/2021/matchday/16,2025-07-12T12:18:52.079341,b244cf860f2a5f8ccd8f69571bef1b5f
912,2021,16,2021-11-28,Real Madrid,Alavés,3,0,H,https://example.com/2021/matchday/16,2025-07-12T12:18:52.079382,924547453ba495e3e2971ba95722596f
